TransactionID,TransactionDate,Amount,MerchantID,TransactionType,Location,IsFraud
90796,2023-11-17 03:37:35.988376,4176.88,524,refund,Dallas,0
12585,2024-04-26 23:20:35.526518,1218.44,693,refund,Houston,0
11137,2023-11-18 07:13:35.520449,561.61,186,refund,Houston,0
69844,2023-11-22 11:30:35.886991,4224.54,310,purchase,Phoenix,0
95578,2023-12-05 17:00:36.008664,1611.01,912,refund,San Diego,0
18770,2024-02-11 12:11:35.552895,3077.97,524,refund,San Diego,0
95912,2024-02-13 10:38:36.010101,1473.51,732,purchase,Houston,0
91481,2024-04-03 07:52:35.990919,123.57,200,purchase,New York,0
87208,2024-02-13 07:57:35.965744,8.66,265,refund,Dallas,1
4654,2024-04-27 11:04:35.492653,2956.59,93,refund,San Diego,0
13600,2024-03-28 18:24:35.530595,576.4,603,purchase,San Diego,0
78247,2023-11-26 18:59:35.930159,188.48,869,purchase,Houston,0
93643,2024-03-05 13:17:36.000366,299.6,515,refund,Dallas,0
59739,2024-09-28 16:48:35.827344,2309.81,876,refund,San Diego,0
16967,2024-02-11 17:19:35.545448,3977.59,672,refund,Philadelphia,0
77902,2024-10-20 08:45:35.928298,1322.13,704,refund,Phoenix,0
5326,2024-04-24 22:38:35.495504,1211.98,488,refund,Dallas,0
10204,2024-08-25 08:34:35.516579,2819.84,17,purchase,Chicago,0
26134,2024-03-16 18:46:35.594089,926.73,981,purchase,Chicago,0
63799,2024-07-31 13:48:35.845679,1310.4,887,purchase,Dallas,0
90102,2024-06-02 14:53:35.985961,557.19,458,refund,Los Angeles,0
54314,2024-09-03 17:38:35.794248,209.44,386,refund,New York,1
24298,2024-02-07 08:12:35.585179,3079.63,347,purchase,San Jose,0
47030,2023-12-09 02:54:35.730899,1078.02,44,purchase,Chicago,0
45407,2024-02-13 07:17:35.720497,2877.66,918,refund,New York,0
84357,2023-12-14 12:36:35.955192,1966.3,375,refund,San Antonio,0
62680,2024-09-14 05:51:35.840819,3720.31,867,purchase,Los Angeles,0
66056,2024-03-29 08:42:35.855565,2500.18,523,purchase,New York,0
7607,2024-04-26 00:46:35.505668,3723.31,631,purchase,Phoenix,0
49931,2024-04-11 18:50:35.749682,3216.32,638,refund,Phoenix,0
62582,2024-02-03 07:35:35.840491,4975.47,392,purchase,San Antonio,0
48855,2023-12-09 15:26:35.742581,4278.86,594,purchase,San Jose,0
7336,2024-04-01 02:04:35.504416,2692.01,601,purchase,Houston,0
95344,2024-09-27 13:36:36.007689,1209.22,805,refund,Los Angeles,1
79510,2024-06-18 10:33:35.936384,2758.45,438,refund,Philadelphia,0
92916,2024-04-26 23:40:35.997263,4860.06,840,purchase,San Jose,0
72646,2024-05-24 20:56:35.902377,1307.24,675,purchase,San Jose,1
71912,2024-07-07 16:21:35.898221,4794.4,697,purchase,Los Angeles,0
44275,2024-08-15 18:26:35.713590,1237.76,177,refund,Phoenix,0
19316,2024-02-21 16:14:35.555900,4934.3,382,purchase,Los Angeles,0
69104,2024-06-04 22:32:35.882732,4972.49,849,purchase,Phoenix,0
15062,2024-06-12 08:34:35.536624,4391.19,776,refund,Dallas,0
16497,2024-02-18 13:16:35.543367,3210.32,993,purchase,San Diego,0
61697,2023-11-22 11:52:35.837436,750.82,909,purchase,Los Angeles,0
58889,2024-09-09 02:52:35.823808,244.37,767,refund,Houston,0
51256,2024-07-20 21:49:35.757943,783.95,394,purchase,New York,0
96164,2024-05-04 18:16:36.011164,959.9,647,purchase,Philadelphia,0
24639,2024-01-26 20:14:35.586696,3546.58,748,purchase,San Jose,0
55620,2024-07-30 00:14:35.803245,1104.56,958,refund,Phoenix,1
67064,2023-11-20 04:18:35.860183,2060.27,194,refund,Dallas,0
98832,2024-05-09 18:17:36.022573,4400.31,254,refund,Los Angeles,0
54838,2024-09-07 20:16:35.797626,1161.51,856,purchase,Chicago,0
14597,2024-07-08 14:57:35.534633,1468.23,779,purchase,Los Angeles,0
86722,2024-06-03 10:10:35.963974,4627.38,270,refund,Philadelphia,0
29028,2024-10-20 00:29:35.605612,3596.87,248,purchase,San Antonio,0
4985,2024-03-16 15:16:35.494118,216.5,629,purchase,Los Angeles,0
85114,2024-03-15 18:45:35.958097,3662.34,589,purchase,Chicago,0
28324,2024-03-07 18:50:35.602767,3585.69,821,refund,Dallas,0
7309,2024-02-13 21:05:35.504274,482.98,511,refund,Dallas,0
6214,2023-12-03 11:43:35.499532,234.08,556,refund,San Antonio,0
53052,2024-01-27 23:44:35.785867,4484.08,56,refund,Los Angeles,0
27938,2024-04-21 07:37:35.601254,1810.53,41,refund,San Jose,0
98437,2023-12-10 03:19:36.020914,2380.22,951,refund,San Jose,0
77107,2024-04-20 14:55:35.924089,1898.93,893,purchase,Chicago,0
67016,2024-06-22 14:57:35.860023,1913.19,560,purchase,Phoenix,0
95401,2024-03-02 21:26:36.007924,3222.65,371,purchase,Dallas,0
74588,2023-11-19 01:05:35.912559,4372.84,44,purchase,Chicago,0
53225,2024-09-13 02:17:35.787018,79.46,552,refund,San Antonio,0
44577,2024-02-10 23:49:35.715450,915.83,172,refund,San Diego,0
42446,2024-02-26 11:46:35.702127,2448.38,348,refund,San Antonio,0
29614,2024-04-23 03:27:35.608000,3568.07,386,refund,San Antonio,1
70003,2024-06-30 10:14:35.887824,767.94,13,purchase,Chicago,0
16055,2024-05-21 21:36:35.541195,206.87,576,purchase,Dallas,0
6575,2024-04-27 00:22:35.501174,1867.88,860,refund,New York,0
28891,2023-12-15 10:27:35.605065,211.45,686,purchase,Philadelphia,1
20078,2024-10-20 21:45:35.559236,3288.26,862,refund,New York,1
24844,2024-07-04 21:22:35.587536,2674.53,541,refund,Houston,0
36768,2024-07-20 14:58:35.659774,2387.17,878,refund,Dallas,0
8638,2024-01-01 22:26:35.509886,1645.85,379,purchase,Houston,0
65825,2023-11-09 15:06:35.854439,2473.17,991,purchase,Los Angeles,0
43422,2023-11-14 23:08:35.708247,4516.13,134,purchase,Phoenix,0
92390,2024-05-26 09:50:35.995042,4764.78,56,purchase,Houston,0
56028,2024-07-05 23:45:35.805855,619.99,524,refund,Houston,1
64238,2023-11-25 03:28:35.847369,467.39,200,purchase,San Antonio,0
67867,2023-12-15 07:36:35.865078,3171.0,874,refund,New York,1
92498,2023-12-18 08:39:35.995474,2033.04,605,refund,Houston,0
66077,2024-08-10 12:59:35.855688,699.05,383,purchase,Chicago,0
71477,2023-12-13 19:16:35.895806,4191.58,712,purchase,San Antonio,0
89825,2024-10-02 19:49:35.984885,547.21,852,purchase,San Jose,0
67720,2024-09-11 10:46:35.864091,3966.3,409,purchase,Philadelphia,0
84406,2024-05-05 04:35:35.955374,3277.51,224,refund,Houston,0
7977,2024-05-31 10:40:35.507140,3095.8,74,refund,Houston,0
1891,2024-09-06 15:50:35.472030,4121.93,579,purchase,San Diego,0
28967,2023-10-26 12:52:35.605339,1657.75,743,purchase,Philadelphia,0
88629,2024-06-16 22:16:35.971646,4617.45,748,purchase,New York,0
41647,2024-03-16 16:12:35.697304,3586.24,460,purchase,San Antonio,0
41847,2024-05-19 04:29:35.698461,4248.06,227,refund,Houston,0
45777,2024-03-04 22:14:35.722768,495.02,578,refund,Dallas,0
80068,2024-04-19 01:13:35.939051,4709.09,557,refund,Philadelphia,0
21252,2024-10-17 05:02:35.563506,3384.67,764,refund,Dallas,0
71673,2024-03-14 22:07:35.896827,4507.52,546,purchase,Houston,0
74604,2024-01-25 04:03:35.912612,4251.92,573,refund,Chicago,0
17235,2024-06-01 06:05:35.546787,1699.55,400,purchase,Phoenix,0
95878,2024-09-29 12:15:36.009959,1011.72,551,refund,New York,0
20811,2024-02-10 07:33:35.561821,785.5,538,purchase,San Jose,0
95860,2024-02-16 22:39:36.009877,1325.2,312,refund,Los Angeles,0
69570,2023-11-24 11:11:35.885412,3417.33,237,purchase,Houston,0
48639,2024-04-02 12:06:35.741070,1239.26,26,purchase,New York,0
67128,2024-08-19 20:09:35.860414,3636.68,991,refund,Dallas,0
12356,2024-03-31 13:33:35.525578,3735.31,767,refund,Chicago,0
30868,2024-01-16 22:06:35.613277,727.61,524,purchase,Chicago,0
25488,2023-12-06 15:33:35.590398,2817.38,633,refund,San Diego,0
6070,2024-05-07 08:45:35.498878,4426.04,41,purchase,San Jose,0
42870,2023-11-19 06:28:35.704717,3288.47,605,purchase,Houston,0
10578,2024-03-09 21:18:35.518179,4205.31,384,purchase,Houston,0
31956,2023-10-25 14:38:35.620753,2516.0,734,refund,Philadelphia,0
82470,2024-04-24 02:41:35.947921,3006.76,515,refund,Phoenix,0
33042,2024-10-21 00:51:35.627408,3139.08,27,refund,Philadelphia,0
35213,2024-01-13 18:21:35.648471,3084.0,262,refund,San Diego,0
45179,2024-03-26 07:10:35.719239,2024.2,853,refund,Dallas,0
7988,2023-10-24 07:37:35.507191,3436.68,194,purchase,Phoenix,0
15936,2024-02-18 19:11:35.540698,985.95,206,purchase,Dallas,0
24536,2024-01-04 06:46:35.586291,1058.98,810,purchase,Chicago,0
4466,2024-04-15 08:17:35.491817,2164.24,426,refund,Dallas,0
45184,2024-08-27 01:38:35.719265,4399.73,951,refund,New York,0
2364,2023-11-20 00:58:35.481941,4572.32,667,purchase,San Diego,0
14930,2024-02-21 01:09:35.536033,3872.54,768,refund,San Jose,0
58093,2024-02-17 12:12:35.820667,1883.33,818,refund,Phoenix,0
4993,2024-08-25 08:48:35.494165,3106.25,996,refund,Chicago,0
47932,2024-07-07 06:38:35.736858,1241.26,496,purchase,Houston,1
1490,2024-06-26 02:28:35.470333,361.2,923,purchase,Phoenix,0
97658,2024-09-08 08:48:36.017584,3590.09,643,purchase,Chicago,0
35687,2023-10-29 05:46:35.651793,277.16,640,refund,Chicago,0
3146,2024-07-24 14:42:35.485869,4306.9,901,refund,Chicago,0
2387,2024-08-29 01:19:35.482079,2839.94,733,purchase,Dallas,0
53623,2024-02-28 12:14:35.789699,1488.14,972,refund,Dallas,0
10029,2023-11-26 08:58:35.515847,937.7,176,purchase,Dallas,1
13031,2023-10-22 15:44:35.528342,4324.51,849,refund,San Diego,0
63479,2024-08-24 09:34:35.844263,929.19,554,purchase,Los Angeles,0
59727,2024-01-16 11:21:35.827281,966.46,471,refund,Los Angeles,1
47838,2024-01-28 21:50:35.736281,922.63,72,purchase,New York,0
90256,2024-05-22 12:17:35.986488,2484.67,401,purchase,Dallas,0
62080,2024-05-26 16:07:35.838767,4029.18,383,refund,Los Angeles,0
11175,2024-05-05 05:14:35.520605,2328.86,674,purchase,San Jose,0
19651,2023-10-25 11:19:35.557348,3852.69,270,refund,Chicago,0
57216,2024-10-08 21:23:35.813637,4862.78,392,purchase,Philadelphia,0
18563,2024-10-04 15:21:35.551998,3688.42,622,purchase,New York,0
80259,2023-12-19 05:31:35.939789,940.75,197,refund,Los Angeles,0
93262,2024-04-19 11:45:35.998694,4962.66,439,purchase,Houston,0
10841,2024-05-08 06:50:35.519278,620.98,680,refund,New York,0
75849,2023-11-16 01:19:35.918530,1289.06,385,purchase,San Antonio,0
65624,2024-06-09 07:08:35.853339,3594.21,965,purchase,Chicago,0
14379,2023-11-19 06:34:35.533754,3703.9,938,purchase,Houston,0
15993,2024-09-15 17:51:35.540909,4748.2,650,refund,Dallas,0
24128,2024-01-26 18:59:35.584560,1605.3,136,refund,Phoenix,0
59836,2024-08-11 23:54:35.827693,1802.7,558,purchase,Philadelphia,0
79586,2024-07-04 04:52:35.936638,3987.91,769,purchase,Phoenix,0
85980,2024-01-12 17:14:35.961203,3564.29,145,refund,Phoenix,0
66397,2024-10-07 08:50:35.857165,1005.89,4,refund,Phoenix,0
78272,2023-12-16 07:10:35.930245,4239.49,229,purchase,Dallas,0
92550,2024-06-07 15:30:35.995710,3463.79,276,purchase,Chicago,0
7804,2023-11-14 22:33:35.506421,263.23,924,refund,Phoenix,0
92971,2023-12-12 01:02:35.997451,1547.9,367,refund,Los Angeles,0
94493,2024-09-07 12:32:36.004042,469.4,551,refund,San Jose,0
64901,2024-02-22 02:08:35.849994,1655.96,562,refund,San Jose,0
80156,2024-03-14 05:42:35.939431,547.51,677,purchase,Phoenix,0
8309,2024-10-19 21:35:35.508549,1390.13,190,purchase,New York,0
95256,2024-05-24 20:07:36.007289,3501.46,663,purchase,Dallas,0
61733,2024-04-02 20:16:35.837557,4907.52,227,refund,San Antonio,0
2768,2023-12-06 22:04:35.484170,3417.23,494,refund,San Antonio,1
13973,2024-04-19 12:41:35.532092,4764.1,352,refund,Phoenix,0
73315,2024-07-27 02:53:35.905987,1761.88,327,refund,San Diego,0
52989,2024-07-27 06:27:35.770633,1779.33,718,purchase,Los Angeles,0
47741,2024-01-07 13:40:35.735643,1276.21,885,purchase,San Diego,1
8684,2024-08-01 12:45:35.510064,3444.75,594,refund,San Antonio,0
7134,2024-06-24 20:09:35.503587,159.47,859,purchase,Philadelphia,0
57747,2024-03-05 08:37:35.817049,2927.08,231,purchase,Houston,1
36730,2023-11-29 05:40:35.659553,4630.28,599,refund,New York,0
89305,2024-07-08 20:24:35.982647,2298.63,709,refund,Los Angeles,0
98450,2023-12-23 15:37:36.020958,115.16,119,refund,San Jose,0
5627,2024-03-08 17:33:35.496749,4255.28,787,purchase,New York,0
20775,2024-08-30 12:17:35.561691,4284.26,356,purchase,New York,1
86257,2024-02-08 19:28:35.962296,1561.12,558,purchase,Chicago,0
85616,2024-08-11 00:28:35.959882,3136.86,616,purchase,Phoenix,0
41400,2024-08-26 18:47:35.695933,1119.11,565,purchase,New York,0
10137,2024-05-29 00:50:35.516307,1365.13,933,refund,Phoenix,1
14502,2024-01-15 06:16:35.534221,2385.72,385,purchase,New York,0
70669,2023-11-13 13:23:35.891308,3289.84,762,refund,San Diego,0
29678,2024-02-06 23:13:35.608228,4019.42,660,refund,New York,0
88393,2024-05-16 14:54:35.970731,306.09,981,purchase,San Diego,0
15426,2024-05-10 19:34:35.538441,4171.73,436,refund,Los Angeles,0
50490,2024-03-25 23:29:35.752833,6.22,694,purchase,Phoenix,0
5045,2024-04-19 21:19:35.494364,2509.53,573,purchase,San Diego,0
53075,2024-03-27 08:01:35.786018,1098.8,348,purchase,Dallas,0
67226,2024-09-19 11:56:35.860793,3226.2,621,purchase,Chicago,0
3841,2024-10-06 23:20:35.488980,1247.16,3,refund,Phoenix,0
89837,2024-04-09 08:54:35.984926,2058.49,444,refund,New York,0
32316,2024-10-13 10:22:35.623073,3355.06,924,refund,Phoenix,0
40139,2024-05-03 08:19:35.688924,3156.57,427,refund,Chicago,0
65166,2024-05-19 04:35:35.851083,3467.27,28,purchase,Philadelphia,0
88183,2023-12-29 18:21:35.969519,444.62,863,refund,Chicago,0
96757,2024-10-17 00:19:36.013700,605.22,980,purchase,Los Angeles,0
28328,2024-08-30 17:52:35.602780,1374.16,218,purchase,Philadelphia,0
35210,2024-03-16 06:21:35.648451,790.66,179,purchase,New York,0
85465,2023-12-10 07:45:35.959324,1519.46,626,purchase,San Jose,0
937,2024-03-19 17:15:35.467186,1473.32,550,purchase,Philadelphia,0
48082,2024-03-02 22:25:35.737727,809.19,135,refund,Phoenix,0
18564,2024-08-13 11:12:35.552004,2333.4,766,purchase,San Antonio,0
27484,2024-04-27 21:19:35.599378,1091.25,797,purchase,Phoenix,0
45380,2024-06-20 05:24:35.720347,2092.01,193,refund,Los Angeles,0
32526,2024-04-25 22:08:35.624241,3346.63,269,refund,San Antonio,0
82449,2024-04-30 21:29:35.947851,4872.09,135,refund,San Diego,0
19779,2023-12-05 03:06:35.558058,4606.19,44,refund,Los Angeles,0
97470,2024-03-24 03:01:36.016751,342.2,635,purchase,Houston,0
29297,2024-03-01 02:50:35.606683,3478.96,258,refund,Houston,0
70573,2023-10-30 20:41:35.890803,4510.32,329,purchase,San Diego,0
64234,2024-07-18 15:37:35.847355,4600.27,781,refund,San Antonio,0
79055,2024-09-03 08:59:35.933894,704.26,130,refund,Phoenix,0
1762,2024-01-30 02:13:35.471419,4566.61,836,purchase,Phoenix,0
35918,2024-03-09 03:02:35.654510,4855.83,390,refund,Houston,0
61482,2023-12-09 12:34:35.836397,2890.73,350,purchase,Philadelphia,0
58298,2024-09-11 07:18:35.821828,4054.19,644,purchase,San Antonio,1
99087,2024-08-29 14:44:36.023667,908.46,393,purchase,San Antonio,0
90943,2024-03-22 01:10:35.989011,2908.5,677,purchase,Philadelphia,0
54131,2024-01-23 11:09:35.792961,1536.18,985,refund,San Jose,0
70167,2024-04-15 13:06:35.888677,4091.83,145,purchase,Chicago,0
42564,2024-03-30 07:30:35.702860,4252.55,118,purchase,Houston,1
21419,2023-11-16 01:33:35.564298,2453.89,804,refund,Chicago,0
55409,2023-11-05 19:39:35.801340,3082.61,714,purchase,New York,0
70898,2024-10-10 11:10:35.892616,294.43,152,refund,Chicago,0
21360,2024-02-03 20:58:35.563919,788.54,50,refund,Dallas,0
76174,2023-11-12 22:42:35.919939,2455.77,62,refund,Phoenix,0
833,2024-09-22 00:06:35.466711,2859.85,713,refund,San Diego,1
68233,2024-03-21 03:33:35.867512,2897.79,549,purchase,New York,0
12384,2024-02-13 23:02:35.525722,49.39,961,purchase,Dallas,0
88073,2024-07-31 14:43:35.969118,4419.85,682,refund,San Diego,0
62012,2024-09-05 11:51:35.838540,1028.17,969,refund,Phoenix,0
90891,2024-01-12 05:52:35.988694,937.11,287,purchase,Dallas,0
71521,2024-07-11 07:52:35.896029,836.07,254,refund,Los Angeles,1
86192,2024-09-22 19:47:35.962078,1567.74,614,purchase,San Jose,0
32608,2024-03-17 13:07:35.624719,4768.94,989,refund,San Diego,0
87080,2024-10-12 11:28:35.965231,1886.79,557,refund,Los Angeles,0
14199,2024-01-05 03:01:35.532960,2317.95,374,purchase,Philadelphia,0
72981,2023-10-22 16:13:35.904149,3210.04,800,purchase,New York,1
72938,2024-07-23 05:41:35.903931,3410.14,673,refund,San Jose,1
6282,2024-01-19 23:08:35.499842,3079.47,41,refund,New York,0
50911,2024-04-12 07:39:35.755509,529.99,738,purchase,San Diego,0
70157,2024-10-19 21:27:35.888625,2373.53,885,refund,New York,0
50740,2024-09-11 02:58:35.754465,4891.86,17,purchase,San Jose,0
8019,2023-11-30 17:07:35.507304,2117.42,472,purchase,San Jose,1
55537,2024-08-06 19:07:35.802184,3783.59,23,refund,Houston,0
59618,2023-12-03 18:31:35.826680,2649.33,424,purchase,Phoenix,0
79791,2024-04-07 06:49:35.937757,4646.62,531,refund,Chicago,0
58923,2024-02-22 23:13:35.823921,4396.36,135,refund,New York,0
95712,2023-12-02 04:39:36.009205,4195.3,390,purchase,Chicago,0
34747,2024-04-04 11:05:35.645383,3189.93,404,refund,New York,0
50798,2023-12-26 14:34:35.754807,572.48,444,refund,Philadelphia,1
86571,2024-02-13 02:02:35.963397,3975.82,120,purchase,San Jose,0
78289,2024-06-28 11:51:35.930307,1976.38,840,purchase,Chicago,0
35682,2024-08-08 06:00:35.651760,3195.79,281,purchase,Houston,0
23459,2023-11-13 00:28:35.581786,3709.91,91,purchase,Philadelphia,0
8062,2023-11-06 20:08:35.507517,678.78,55,refund,San Jose,0
6161,2023-12-10 09:20:35.499282,634.25,866,purchase,San Antonio,0
75144,2024-08-11 06:57:35.915204,193.86,815,purchase,San Jose,0
18381,2024-10-17 07:47:35.551270,3404.89,136,refund,New York,0
1152,2024-06-25 23:42:35.468243,1455.67,365,purchase,San Diego,0
95884,2024-04-19 02:20:36.009996,1615.88,259,refund,New York,0
6385,2024-10-06 23:58:35.500307,1208.95,485,purchase,Philadelphia,0
51586,2024-04-24 08:15:35.760128,20.46,228,refund,Philadelphia,0
67321,2023-12-06 11:29:35.861115,134.68,478,purchase,Los Angeles,0
73615,2024-03-20 10:25:35.907374,2975.37,589,refund,Phoenix,0
13101,2024-09-23 07:48:35.528615,118.31,91,refund,Houston,0
51370,2024-04-12 08:24:35.758696,862.69,608,purchase,Philadelphia,0
4207,2024-05-18 01:33:35.490661,2572.57,966,purchase,San Diego,0
56427,2024-01-01 23:25:35.808390,680.83,566,refund,San Jose,0
29086,2024-01-07 12:36:35.605849,4945.98,94,purchase,Phoenix,1
15686,2024-03-16 20:00:35.539701,515.48,84,refund,Chicago,0
63645,2023-12-18 09:10:35.844980,3279.43,728,purchase,Los Angeles,0
3136,2024-02-17 01:48:35.485813,1374.56,40,purchase,Houston,0
10813,2024-02-02 03:13:35.519165,941.24,857,refund,Phoenix,0
34779,2024-08-01 23:23:35.645609,4026.03,762,refund,Philadelphia,0
94878,2024-07-24 10:52:36.005739,3848.73,802,purchase,San Jose,0
99974,2024-06-14 17:52:36.027510,3025.57,919,purchase,San Jose,0
40148,2024-10-21 03:15:35.688970,3044.21,769,refund,Philadelphia,1
83071,2024-07-10 17:14:35.950292,4695.74,964,purchase,Philadelphia,1
89282,2023-11-02 01:06:35.982510,2484.55,904,purchase,Dallas,0
19374,2024-08-29 23:09:35.556124,1274.72,612,purchase,Dallas,0
97698,2024-05-23 20:08:36.017793,735.09,269,purchase,Philadelphia,0
6302,2024-05-06 17:27:35.499945,1998.75,48,purchase,San Antonio,0
94062,2024-08-27 05:49:36.002124,214.35,422,refund,Los Angeles,0
79273,2024-01-23 16:19:35.935349,756.28,338,refund,Dallas,0
6621,2024-09-24 13:25:35.501379,4955.48,799,purchase,Chicago,0
11499,2024-10-12 04:20:35.521915,1718.87,391,refund,San Diego,0
17275,2024-01-04 21:43:35.546923,435.9,71,purchase,Philadelphia,0
4959,2024-02-11 03:10:35.493999,1289.69,542,refund,Phoenix,0
44930,2024-07-24 10:58:35.717745,2726.21,395,refund,San Jose,0
8697,2024-06-25 11:37:35.510116,733.89,711,refund,Philadelphia,0
71637,2023-11-14 09:07:35.896644,3718.31,416,purchase,San Jose,0
88831,2024-02-08 20:54:35.972341,202.66,531,refund,Philadelphia,0
26738,2024-03-23 12:57:35.596530,4167.52,548,purchase,San Diego,1
77152,2023-12-31 11:20:35.924354,2882.93,534,purchase,Dallas,0
77665,2024-10-10 07:58:35.927035,3081.64,588,refund,Houston,0
7626,2024-07-06 23:48:35.505742,2635.08,129,purchase,New York,0
254,2024-07-28 00:49:35.464042,1809.94,101,refund,San Jose,0
81371,2024-10-04 23:45:35.944106,4984.98,206,purchase,New York,0
10523,2024-05-20 07:12:35.517947,3429.56,826,refund,Chicago,0
24200,2024-05-25 01:11:35.584812,2158.6,314,refund,Philadelphia,0
79585,2024-02-08 00:00:35.936635,102.71,333,refund,San Diego,0
38752,2023-11-23 09:07:35.672992,2526.99,690,purchase,Houston,0
10937,2024-07-09 15:14:35.519672,903.37,446,refund,Phoenix,0
43401,2024-02-26 01:38:35.708111,4275.98,346,purchase,San Antonio,1
26160,2023-10-25 19:22:35.594176,4894.48,505,purchase,Dallas,0
62470,2023-11-23 08:06:35.840111,304.5,705,purchase,Dallas,0
65898,2023-10-24 21:24:35.854787,586.85,155,purchase,Los Angeles,0
22431,2024-08-05 06:51:35.569090,4747.18,536,refund,Dallas,0
6006,2024-10-03 01:57:35.498596,311.07,546,refund,Dallas,0
9396,2024-02-28 15:28:35.513048,635.28,845,refund,San Diego,0
68271,2024-07-03 17:30:35.867724,4599.98,19,purchase,Phoenix,0
3080,2023-12-26 13:55:35.485499,2630.34,895,purchase,Dallas,0
75717,2024-03-21 22:52:35.918026,115.91,61,refund,Dallas,0
33353,2024-05-05 20:40:35.629467,3400.55,913,refund,Philadelphia,0
82403,2024-06-13 20:15:35.947680,1865.21,399,purchase,San Jose,0
86498,2024-06-29 18:45:35.963152,4934.5,832,refund,San Antonio,0
53244,2024-09-04 14:07:35.787144,1281.57,664,purchase,Phoenix,0
